user_id,customer_age,city,distance_km,fare_amount,total_surge_multiplier,lifetime_rides,customer_rating,avg_driver_rating,cancellation_rate,payment_type,loyalty_score,churn,customer_rating_missing
100961,39.0,Mumbai,13.67,235.25,1.0,3.4965075614664802,5.0,4.2,0.298,Credit Card,8.88,0,0
100962,19.0,Pune,10.54,229.45,1.0,2.5649493574615367,5.0,4.0,0.286,Credit Card,6.71,0,0
100963,40.0,Bengaluru,47.31,743.635,1.5,3.4965075614664802,5.0,4.8,0.1,cash,8.78,0,0
100964,39.0,Mumbai,36.7,612.44,1.0,3.970291913552122,4.0,4.2,0.065,Cash,9.32,0,0
100965,19.0,Hyderabad,21.03,376.54,1.0,4.543294782270004,1.0,4.0,0.005,credit_card,7.95,0,0
100966,36.0,Hyderabad,7.51,151.16,1.0,2.833213344056216,4.0,4.2,0.333,UPI,5.27,0,0
100967,32.0,Pune,5.81,179.51,1.2,3.6888794541139363,5.0,4.8,0.023,UPI,8.75,0,0
100968,29.0,Delhi,4.58,127.35,1.0,3.4011973816621555,5.0,5.0,0.064,Cash,8.79,0,0
100969,31.0,Hyderabad,2.49,102.51,1.0,3.332204510175204,2.0,4.0,0.093,Cash,7.0,0,0
100970,28.0,Mumbai,29.48,471.52,1.0,2.639057329615259,5.0,3.5,0.379,UPI,5.74,0,0
100971,40.0,Mumbai,17.4,625.54,2.2,1.9459101490553132,4.0,4.5,0.426,UPI,3.79,1,0
100972,41.0,Mumbai,8.97,165.59,1.0,3.091042453358316,4.0,4.8,0.086,cash,7.83,0,0
100973,43.666666666666664,Mumbai,2.57,126.93,1.0,2.5649493574615367,4.0,4.5,0.065,UPI,6.56,0,0
100974,39.0,Mumbai,27.35,667.52,1.5,2.302585092994046,5.0,4.5,0.275,UPI,5.58,0,0
100975,42.0,Pune,7.52,152.27,1.0,2.639057329615259,5.0,4.5,0.033,Cash,7.57,0,0
100976,45.0,Delhi,28.28,743.635,1.8,4.0943445622221,2.0,4.8,0.175,cash,7.37,0,0
100977,41.0,Delhi,26.93,485.3,1.0,3.4965075614664802,4.0,4.0,0.16,UPI,8.31,0,0
100978,61.0,Pune,3.25,175.98,2.2,2.4849066497880004,4.0,4.5,0.229,upi,4.0,1,1
100979,59.0,Mumbai,4.06,91.57,1.0,4.394449154672439,4.0,4.5,0.179,Credit Card,9.31,0,0
100980,25.0,Mumbai,29.84,724.28,1.5,2.772588722239781,4.0,4.0,0.138,Credit Card,6.67,0,0
100981,25.0,Delhi,30.44,725.83,1.5,2.639057329615259,4.0,5.0,0.711,credit_card,5.31,1,1
100982,26.0,Mumbai,27.69,567.76,1.2,3.258096538021482,5.0,4.2,0.054,Cash,8.38,0,0
100983,47.0,Hyderabad,24.08,595.19,1.5,2.9444389791664403,5.0,4.5,0.106,upi,7.99,0,0
100984,31.0,Hyderabad,14.9,290.56,1.2,3.4657359027997265,4.0,4.0,0.027,credit_card,8.54,0,0
100985,52.0,Mumbai,7.71,174.51,1.0,1.791759469228055,1.0,4.2,0.16,Credit Card,2.26,1,0
100986,27.0,Mumbai,45.67,743.635,1.2,1.791759469228055,4.0,5.0,0.18,UPI,5.67,0,0
100987,21.0,Pune,6.76,207.08,1.5,3.713572066704308,5.0,3.5,0.025,Credit Card,9.81,0,0
100988,19.0,Mumbai,7.25,178.66,1.0,2.0794415416798357,5.0,4.8,0.013,cash,7.1,0,0
100989,19.0,Delhi,3.46,76.5,1.0,2.1972245773362196,4.0,4.2,0.506,UPI,4.0,0,0
100990,33.0,Hyderabad,55.98,743.635,1.8,2.4849066497880004,4.0,4.5,0.214,Cash,4.99,1,0
100991,63.0,Mumbai,11.54,196.05,1.0,3.044522437723423,4.0,4.5,0.077,Credit Card,8.0,0,1
100992,47.0,Delhi,12.91,255.0,1.0,2.772588722239781,4.0,4.8,0.181,UPI,7.54,0,0
100993,40.0,Bengaluru,6.93,189.99,1.5,3.6635616461296463,5.0,4.2,0.098,credit_card,9.46,0,0
100994,29.0,Delhi,9.09,244.94,1.5,2.5649493574615367,3.0,3.8,0.114,Credit Card,6.09,1,0
100995,34.0,Bengaluru,14.13,259.33,1.0,1.0986122886681096,5.0,4.2,0.046,UPI,5.03,0,0
100996,29.0,Mumbai,44.54,743.635,1.2,2.833213344056216,5.0,4.0,0.101,cash,8.55,0,0
100997,33.0,Hyderabad,33.71,743.635,1.5,2.3978952727983707,5.0,4.5,0.406,Cash,5.25,1,0
100998,40.0,Delhi,13.7,274.83,1.0,2.4849066497880004,3.0,4.2,0.14,Credit Card,5.76,1,0
100999,46.0,Bengaluru,13.79,357.89,1.5,2.1972245773362196,2.0,4.0,0.055,credit_card,5.14,0,0
101000,34.0,Delhi,23.52,383.22,1.0,2.0794415416798357,3.0,4.5,0.068,Cash,4.84,1,0
100253,39.0,Bengaluru,9.63,281.64,1.5,3.9889840465642745,5.0,4.2,0.26,cash,8.5,0,0
100315,60.0,Hyderabad,2.15,108.8,1.0,2.995732273553991,5.0,3.8,0.03,Credit Card,7.88,0,0
100206,40.0,Bengaluru,10.86,389.35,2.2,4.2626798770413155,1.0,4.2,0.204,UPI,6.04,1,0
100745,23.0,Delhi,19.94,348.4,1.0,4.204692619390966,2.0,4.5,0.283,credit_card,7.06,0,0
100401,63.0,Bengaluru,5.75,156.17,1.2,2.833213344056216,4.0,3.5,0.18,Cash,6.06,1,0
